txId,in_degree,out_degree,total_degree
218286175,1.0,2.0,3.0
218550123,1.0,1.0,2.0
58952224,0.0,2.0,2.0
219394265,1.0,0.0,1.0
218308165,1.0,3.0,4.0
219424473,1.0,0.0,1.0
218292797,3.0,1.0,4.0
219546242,3.0,1.0,4.0
70311541,0.0,1.0,1.0
64495168,2.0,1.0,3.0
218033151,0.0,2.0,2.0
218275176,1.0,2.0,3.0
218275965,1.0,1.0,2.0
218275961,1.0,1.0,2.0
218278026,1.0,2.0,3.0
218278023,1.0,2.0,3.0
2191925,0.0,12.0,12.0
219399167,1.0,0.0,1.0
26945566,0.0,5.0,5.0
218314014,34.0,1.0,35.0
218398228,1.0,2.0,3.0
218398208,45.0,0.0,45.0
218128790,0.0,1.0,1.0
103136115,0.0,13.0,13.0
67673176,1.0,1.0,2.0
218033080,0.0,2.0,2.0
218272947,1.0,1.0,2.0
218113183,0.0,1.0,1.0
219478740,1.0,1.0,2.0
75731331,1.0,1.0,2.0
218290641,1.0,1.0,2.0
31646401,0.0,8.0,8.0
38615823,94.0,2.0,96.0
1317331,0.0,4.0,4.0
218144435,11.0,2.0,13.0
218284854,1.0,1.0,2.0
219718500,1.0,0.0,1.0
219565484,1.0,1.0,2.0
218574394,1.0,0.0,1.0
45812747,0.0,1.0,1.0
219383784,1.0,2.0,3.0
218090483,0.0,2.0,2.0
218314022,28.0,1.0,29.0
13425383,1.0,1.0,2.0
218473701,1.0,0.0,1.0
218052518,0.0,1.0,1.0
200653603,1.0,1.0,2.0
218018357,1.0,2.0,3.0
62752980,17.0,0.0,17.0
219541567,1.0,1.0,2.0
218395936,2.0,1.0,3.0
7834222,0.0,23.0,23.0
218137514,1.0,0.0,1.0
218299802,1.0,1.0,2.0
64434259,4.0,1.0,5.0
218277361,1.0,1.0,2.0
218026482,0.0,2.0,2.0
218026128,1.0,0.0,1.0
178832377,0.0,1.0,1.0
218400069,5.0,1.0,6.0
22314581,1.0,6.0,7.0
219393585,1.0,1.0,2.0
218305782,1.0,2.0,3.0
218305785,1.0,1.0,2.0
218028684,0.0,2.0,2.0
218123795,1.0,1.0,2.0
218053511,0.0,2.0,2.0
218293648,1.0,1.0,2.0
34893448,1.0,9.0,10.0
161157730,1.0,0.0,1.0
218270044,1.0,2.0,3.0
218312415,0.0,3.0,3.0
218312788,1.0,1.0,2.0
219566738,1.0,1.0,2.0
219566735,2.0,0.0,2.0
45290108,1.0,0.0,1.0
218404919,1.0,1.0,2.0
218404926,1.0,1.0,2.0
218314020,0.0,2.0,2.0
218290624,1.0,1.0,2.0
218290620,1.0,1.0,2.0
218289347,1.0,1.0,2.0
218289087,1.0,2.0,3.0
218151235,2.0,1.0,3.0
219713463,1.0,0.0,1.0
218081006,0.0,2.0,2.0
81959792,0.0,1.0,1.0
218400386,5.0,1.0,6.0
218280108,1.0,1.0,2.0
219541817,1.0,1.0,2.0
218286408,1.0,1.0,2.0
218286411,1.0,1.0,2.0
218031914,0.0,2.0,2.0
218846767,5.0,0.0,5.0
218277977,1.0,2.0,3.0
218277975,1.0,1.0,2.0
37366569,0.0,4.0,4.0
219436818,45.0,0.0,45.0
218397807,1.0,1.0,2.0
218397804,1.0,0.0,1.0
218135203,1.0,2.0,3.0
219411129,1.0,1.0,2.0
218046792,0.0,2.0,2.0
90578545,2.0,14.0,16.0
218577415,1.0,1.0,2.0
218125796,1.0,1.0,2.0
218125792,1.0,2.0,3.0
218280441,1.0,1.0,2.0
218280444,1.0,1.0,2.0
218263252,1.0,1.0,2.0
218906324,2.0,0.0,2.0
218306935,0.0,2.0,2.0
3098169,0.0,14.0,14.0
218297425,13.0,0.0,13.0
218274179,1.0,2.0,3.0
219543675,1.0,0.0,1.0
219560325,0.0,2.0,2.0
218545234,26.0,0.0,26.0
218039913,0.0,1.0,1.0
218169509,0.0,2.0,2.0
121349769,1.0,0.0,1.0
218145690,1.0,1.0,2.0
218306919,1.0,1.0,2.0
218271709,1.0,2.0,3.0
218650348,1.0,0.0,1.0
1876642,1.0,1.0,2.0
218269908,1.0,0.0,1.0
218095464,0.0,1.0,1.0
218469426,5.0,0.0,5.0
218108318,0.0,2.0,2.0
124700727,1.0,1.0,2.0
219850349,2.0,1.0,3.0
219850350,1.0,1.0,2.0
218116996,1.0,1.0,2.0
219413640,2.0,2.0,4.0
121513111,0.0,1.0,1.0
218756018,2.0,0.0,2.0
218134856,1.0,1.0,2.0
219410842,1.0,1.0,2.0
218144921,1.0,2.0,3.0
219438126,1.0,2.0,3.0
218268452,1.0,2.0,3.0
218402753,11.0,0.0,11.0
93672365,1.0,1.0,2.0
219129489,1.0,0.0,1.0
57586930,1.0,6.0,7.0
35311641,1.0,6.0,7.0
218294530,0.0,2.0,2.0
218294526,3.0,0.0,3.0
219541404,1.0,1.0,2.0
219541405,1.0,1.0,2.0
218278614,1.0,1.0,2.0
218278337,1.0,2.0,3.0
219714101,1.0,0.0,1.0
218047791,0.0,1.0,1.0
219565918,8.0,0.0,8.0
219695671,1.0,1.0,2.0
17323080,1.0,1.0,2.0
219542980,1.0,1.0,2.0
70614288,1.0,0.0,1.0
219474758,0.0,1.0,1.0
218400380,7.0,1.0,8.0
1877747,1.0,1.0,2.0
219553260,1.0,0.0,1.0
218287853,0.0,1.0,1.0
218287846,32.0,2.0,34.0
218312203,1.0,1.0,2.0
218035895,0.0,2.0,2.0
218270788,1.0,2.0,3.0
219542384,1.0,1.0,2.0
218962540,1.0,0.0,1.0
218068542,1.0,2.0,3.0
19254321,5.0,4.0,9.0
218264913,17.0,1.0,18.0
218286774,1.0,1.0,2.0
218286777,1.0,2.0,3.0
218135105,1.0,1.0,2.0
218135101,1.0,2.0,3.0
219543500,0.0,2.0,2.0
218400314,2.0,1.0,3.0
218032409,0.0,2.0,2.0
218909818,1.0,0.0,1.0
218017036,0.0,2.0,2.0
218468820,1.0,0.0,1.0
219425617,0.0,1.0,1.0
218279409,1.0,2.0,3.0
218279024,1.0,2.0,3.0
218279022,1.0,0.0,1.0
218272922,1.0,2.0,3.0
218148782,0.0,1.0,1.0
218312953,0.0,1.0,1.0
219541244,32.0,0.0,32.0
218146157,1.0,2.0,3.0
218578063,3.0,0.0,3.0
1317133,1.0,6.0,7.0
218396307,1.0,1.0,2.0
218396303,1.0,0.0,1.0
218046179,0.0,5.0,5.0
10571905,3.0,0.0,3.0
218400387,1.0,1.0,2.0
218400384,7.0,0.0,7.0
218121627,1.0,2.0,3.0
218030902,0.0,2.0,2.0
138794157,1.0,1.0,2.0
218072210,1.0,2.0,3.0
218139546,0.0,1.0,1.0
218139542,11.0,1.0,12.0
218291989,1.0,1.0,2.0
218291983,1.0,2.0,3.0
218077113,0.0,3.0,3.0
219424103,1.0,2.0,3.0
218028317,0.0,2.0,2.0
219543654,5.0,0.0,5.0
218278689,1.0,3.0,4.0
47288215,1.0,1.0,2.0
218271001,1.0,1.0,2.0
127246437,1.0,1.0,2.0
218047279,1.0,1.0,2.0
219679769,1.0,1.0,2.0
218075961,1.0,1.0,2.0
218145295,1.0,1.0,2.0
218274162,1.0,2.0,3.0
218018364,1.0,2.0,3.0
218018368,1.0,1.0,2.0
218039478,0.0,2.0,2.0
219562863,2.0,0.0,2.0
218087726,1.0,1.0,2.0
218470802,9.0,0.0,9.0
218396876,1.0,1.0,2.0
218396880,1.0,1.0,2.0
218139540,1.0,1.0,2.0
218139537,1.0,1.0,2.0
218122906,1.0,1.0,2.0
102351114,1.0,1.0,2.0
219578760,1.0,1.0,2.0
219578763,1.0,1.0,2.0
218078116,0.0,2.0,2.0
26181447,97.0,3.0,100.0
218312214,0.0,2.0,2.0
155122979,1.0,1.0,2.0
2203488,1.0,3.0,4.0
11857151,1.0,2.0,3.0
50081278,1.0,7.0,8.0
219542381,1.0,1.0,2.0
218016784,0.0,2.0,2.0
218133392,1.0,1.0,2.0
219396979,9.0,0.0,9.0
218036687,0.0,2.0,2.0
218276231,1.0,1.0,2.0
218025042,0.0,2.0,2.0
77724398,33.0,4.0,37.0
94848038,1.0,1.0,2.0
219916775,1.0,0.0,1.0
218124815,1.0,1.0,2.0
218562519,12.0,0.0,12.0
95277643,1.0,12.0,13.0
219420632,0.0,1.0,1.0
105490789,0.0,4.0,4.0
52176397,1.0,0.0,1.0
218398230,1.0,2.0,3.0
219541702,2.0,0.0,2.0
219690994,1.0,1.0,2.0
218156958,1.0,1.0,2.0
219435755,1.0,2.0,3.0
218305596,1.0,2.0,3.0
218091572,0.0,2.0,2.0
219565903,1.0,1.0,2.0
118564779,1.0,1.0,2.0
218149496,1.0,1.0,2.0
67128747,1.0,3.0,4.0
218275223,1.0,1.0,2.0
218286173,1.0,1.0,2.0
218286163,3.0,3.0,6.0
218122963,1.0,2.0,3.0
218480347,1.0,1.0,2.0
218397817,1.0,1.0,2.0
218306920,1.0,2.0,3.0
12081598,0.0,6.0,6.0
218294937,1.0,1.0,2.0
110429018,1.0,1.0,2.0
218292996,1.0,2.0,3.0
218073163,0.0,1.0,1.0
218312389,1.0,1.0,2.0
218032937,0.0,2.0,2.0
218123374,1.0,1.0,2.0
218314435,1.0,2.0,3.0
218314421,24.0,1.0,25.0
218033105,1.0,2.0,3.0
218312360,1.0,2.0,3.0
218682152,1.0,1.0,2.0
219573514,1.0,1.0,2.0
219573507,16.0,0.0,16.0
218102895,0.0,2.0,2.0
218102900,1.0,1.0,2.0
218270804,1.0,2.0,3.0
107075601,1.0,0.0,1.0
218399035,0.0,2.0,2.0
218399031,3.0,0.0,3.0
191155261,1.0,1.0,2.0
218291541,1.0,1.0,2.0
16921722,1.0,1.0,2.0
218294899,1.0,1.0,2.0
218303617,0.0,4.0,4.0
218303960,1.0,0.0,1.0
191857180,1.0,2.0,3.0
218280319,1.0,0.0,1.0
218398244,1.0,2.0,3.0
218018823,1.0,2.0,3.0
218018831,1.0,2.0,3.0
219567432,0.0,1.0,1.0
218400701,3.0,1.0,4.0
218032433,0.0,2.0,2.0
204332332,1.0,1.0,2.0
79693320,1.0,1.0,2.0
218036298,0.0,1.0,1.0
65393287,9.0,0.0,9.0
219542122,1.0,1.0,2.0
218396264,1.0,1.0,2.0
66107042,1.0,1.0,2.0
218017592,1.0,2.0,3.0
218096265,0.0,1.0,1.0
219417377,1.0,1.0,2.0
218293778,0.0,2.0,2.0
218033247,0.0,2.0,2.0
218274831,1.0,1.0,2.0
63812109,0.0,1.0,1.0
219543502,7.0,1.0,8.0
219543921,0.0,1.0,1.0
218035872,0.0,2.0,2.0
218276117,1.0,1.0,2.0
219403068,0.0,1.0,1.0
218030896,1.0,2.0,3.0
218130196,0.0,2.0,2.0
218308527,1.0,2.0,3.0
218308530,1.0,1.0,2.0
219542135,1.0,3.0,4.0
219384818,0.0,1.0,1.0
218128203,1.0,2.0,3.0
218280123,1.0,2.0,3.0
219917288,1.0,0.0,1.0
218148723,0.0,2.0,2.0
218573176,1.0,0.0,1.0
218100966,0.0,1.0,1.0
219474768,2.0,1.0,3.0
218016803,0.0,1.0,1.0
218121518,3.0,2.0,5.0
218033204,0.0,2.0,2.0
218034506,0.0,1.0,1.0
218034501,1.0,2.0,3.0
218165457,0.0,1.0,1.0
218270979,1.0,2.0,3.0
219542313,1.0,1.0,2.0
218264956,1.0,2.0,3.0
218145693,1.0,2.0,3.0
146784367,1.0,1.0,2.0
218274145,1.0,0.0,1.0
219545792,1.0,1.0,2.0
218293516,0.0,2.0,2.0
219412535,1.0,2.0,3.0
218291948,1.0,2.0,3.0
218305593,1.0,2.0,3.0
1754564,0.0,3.0,3.0
218032470,1.0,0.0,1.0
218272481,1.0,2.0,3.0
218308144,2.0,1.0,3.0
219413270,1.0,2.0,3.0
218275239,1.0,1.0,2.0
65100661,1.0,0.0,1.0
218280111,1.0,2.0,3.0
218652980,1.0,1.0,2.0
219754794,1.0,0.0,1.0
218308216,1.0,1.0,2.0
218308221,1.0,1.0,2.0
219541996,0.0,2.0,2.0
218396268,1.0,1.0,2.0
24459104,0.0,15.0,15.0
218399065,2.0,1.0,3.0
218035655,0.0,2.0,2.0
60660610,1.0,1.0,2.0
218025027,0.0,2.0,2.0
218037378,0.0,3.0,3.0
218037383,1.0,0.0,1.0
218056047,1.0,1.0,2.0
218056054,1.0,1.0,2.0
218266809,1.0,1.0,2.0
218266807,1.0,1.0,2.0
34591921,0.0,7.0,7.0
218153433,4.0,0.0,4.0
79693336,1.0,1.0,2.0
218400344,7.0,0.0,7.0
218035887,0.0,2.0,2.0
218275173,1.0,1.0,2.0
219916375,1.0,0.0,1.0
11620988,0.0,3.0,3.0
218398248,1.0,1.0,2.0
218274791,1.0,2.0,3.0
127536630,1.0,0.0,1.0
219541774,1.0,2.0,3.0
154024295,1.0,1.0,2.0
218290642,1.0,1.0,2.0
219544430,1.0,1.0,2.0
101211541,0.0,3.0,3.0
218277979,1.0,1.0,2.0
219714056,1.0,0.0,1.0
218059478,0.0,2.0,2.0
218061363,1.0,0.0,1.0
218270925,1.0,2.0,3.0
217759089,1.0,0.0,1.0
218036670,0.0,2.0,2.0
218275074,0.0,1.0,1.0
218099478,0.0,1.0,1.0
218280828,1.0,1.0,2.0
219541223,1.0,0.0,1.0
218477691,0.0,1.0,1.0
93930335,1.0,1.0,2.0
219915029,1.0,1.0,2.0
219915030,1.0,1.0,2.0
67811345,0.0,1.0,1.0
218315252,1.0,1.0,2.0
218092606,0.0,2.0,2.0
101956545,1.0,1.0,2.0
218272107,0.0,2.0,2.0
218057338,1.0,1.0,2.0
218546316,6.0,0.0,6.0
218276191,1.0,2.0,3.0
218299816,0.0,1.0,1.0
218273957,1.0,1.0,2.0
218080575,0.0,1.0,1.0
218156184,0.0,2.0,2.0
45810144,1.0,0.0,1.0
218291944,1.0,2.0,3.0
218558087,1.0,0.0,1.0
218398222,0.0,1.0,1.0
219411452,1.0,1.0,2.0
218274117,1.0,2.0,3.0
218286439,1.0,2.0,3.0
219915455,1.0,0.0,1.0
219560320,1.0,1.0,2.0
218943875,0.0,1.0,1.0
218413420,2.0,0.0,2.0
41070611,7.0,8.0,15.0
218400370,2.0,1.0,3.0
218274132,1.0,2.0,3.0
7491851,0.0,1.0,1.0
218299787,1.0,1.0,2.0
218097742,0.0,1.0,1.0
218279040,1.0,2.0,3.0
209020598,1.0,1.0,2.0
218270616,1.0,2.0,3.0
199048556,0.0,1.0,1.0
218312399,10.0,1.0,11.0
218011295,0.0,2.0,2.0
105490236,3.0,1.0,4.0
20127980,0.0,4.0,4.0
218286806,1.0,1.0,2.0
218286810,1.0,1.0,2.0
10938193,0.0,1.0,1.0
218072552,0.0,2.0,2.0
218289084,1.0,1.0,2.0
191155260,1.0,0.0,1.0
218276704,1.0,2.0,3.0
218126227,1.0,1.0,2.0
218283429,0.0,2.0,2.0
218078112,0.0,3.0,3.0
218314791,1.0,6.0,7.0
218018786,1.0,1.0,2.0
218020229,1.0,0.0,1.0
212541418,1.0,1.0,2.0
30174092,1.0,1.0,2.0
20478127,2.0,1.0,3.0
107090582,1.0,0.0,1.0
218032662,0.0,2.0,2.0
218278654,1.0,2.0,3.0
218272822,1.0,2.0,3.0
34894360,0.0,2.0,2.0
219582756,1.0,0.0,1.0
218275140,27.0,1.0,28.0
218275132,6.0,0.0,6.0
218411916,0.0,1.0,1.0
218091557,0.0,2.0,2.0
218068659,0.0,2.0,2.0
218571809,1.0,0.0,1.0
161617166,1.0,3.0,4.0
218270410,1.0,2.0,3.0
29048767,0.0,1.0,1.0
218125813,1.0,2.0,3.0
102163949,0.0,1.0,1.0
191542690,1.0,1.0,2.0
218278649,1.0,1.0,2.0
218550747,1.0,0.0,1.0
218308515,4.0,1.0,5.0
218294943,1.0,0.0,1.0
218285928,1.0,1.0,2.0
218285685,12.0,0.0,12.0
192226928,0.0,1.0,1.0
218305594,1.0,1.0,2.0
218016868,1.0,2.0,3.0
31892112,1.0,1.0,2.0
218272927,1.0,2.0,3.0
159294232,1.0,0.0,1.0
218032419,0.0,2.0,2.0
218086718,0.0,18.0,18.0
218398240,1.0,1.0,2.0
218072605,0.0,1.0,1.0
219429100,1.0,2.0,3.0
12480136,1.0,1.0,2.0
218292860,1.0,1.0,2.0
218117695,0.0,2.0,2.0
12058008,2.0,1.0,3.0
218080978,0.0,2.0,2.0
219543605,1.0,0.0,1.0
218092086,0.0,1.0,1.0
81959797,2.0,1.0,3.0
218017960,1.0,1.0,2.0
218017965,1.0,1.0,2.0
106102908,0.0,1.0,1.0
218118015,29.0,1.0,30.0
123040605,1.0,0.0,1.0
219567450,0.0,1.0,1.0
29812110,0.0,2.0,2.0
81959795,2.0,1.0,3.0
218027479,0.0,2.0,2.0
218292764,1.0,1.0,2.0
218293471,1.0,1.0,2.0
4992641,9.0,4.0,13.0
218397477,1.0,1.0,2.0
218397479,1.0,1.0,2.0
218263344,1.0,1.0,2.0
218466923,1.0,0.0,1.0
218051179,0.0,2.0,2.0
218263297,25.0,0.0,25.0
15343430,0.0,1.0,1.0
218087516,0.0,2.0,2.0
218472357,1.0,0.0,1.0
218149688,0.0,1.0,1.0
218114766,0.0,1.0,1.0
218310150,1.0,2.0,3.0
218310152,1.0,1.0,2.0
218308547,0.0,3.0,3.0
218304449,0.0,1.0,1.0
16921725,11.0,6.0,17.0
218089081,0.0,2.0,2.0
218089082,1.0,2.0,3.0
218289044,1.0,1.0,2.0
218290213,1.0,2.0,3.0
218296390,0.0,2.0,2.0
218284850,0.0,2.0,2.0
218642066,1.0,1.0,2.0
218290597,0.0,1.0,1.0
218290592,1.0,2.0,3.0
43965576,0.0,6.0,6.0
218278671,1.0,1.0,2.0
218032368,0.0,1.0,1.0
218032365,1.0,2.0,3.0
218031021,0.0,1.0,1.0
33174163,1.0,3.0,4.0
218468520,1.0,0.0,1.0
219976539,1.0,1.0,2.0
219570147,2.0,1.0,3.0
218142101,1.0,2.0,3.0
218309440,1.0,1.0,2.0
218272097,1.0,2.0,3.0
211967973,1.0,0.0,1.0
219541394,1.0,1.0,2.0
219541397,1.0,1.0,2.0
219539847,1.0,2.0,3.0
50597736,1.0,0.0,1.0
219554755,1.0,1.0,2.0
219556738,1.0,0.0,1.0
218072561,0.0,2.0,2.0
79328449,3.0,0.0,3.0
218278660,1.0,2.0,3.0
218397459,1.0,1.0,2.0
218397463,1.0,1.0,2.0
218135097,2.0,1.0,3.0
147888907,1.0,0.0,1.0
218143781,1.0,1.0,2.0
218307865,1.0,1.0,2.0
218275236,1.0,1.0,2.0
219849784,1.0,0.0,1.0
164594702,1.0,1.0,2.0
61227906,1.0,1.0,2.0
28438903,1.0,1.0,2.0
219189697,1.0,1.0,2.0
218313310,0.0,1.0,1.0
218051645,1.0,2.0,3.0
101692510,2.0,1.0,3.0
218165424,1.0,2.0,3.0
218045659,0.0,1.0,1.0
218283769,1.0,1.0,2.0
218304456,0.0,1.0,1.0
218273955,1.0,2.0,3.0
12455512,0.0,5.0,5.0
219542097,1.0,2.0,3.0
218051256,1.0,2.0,3.0
218125777,1.0,0.0,1.0
218269887,1.0,1.0,2.0
218269882,1.0,0.0,1.0
218400315,0.0,2.0,2.0
218400309,4.0,0.0,4.0
218127241,1.0,1.0,2.0
119251489,1.0,1.0,2.0
219920583,1.0,0.0,1.0
218154574,1.0,1.0,2.0
71396670,1.0,1.0,2.0
66612463,1.0,3.0,4.0
219940673,2.0,0.0,2.0
84306945,1.0,4.0,5.0
102516369,1.0,2.0,3.0
61195525,0.0,2.0,2.0
79693337,1.0,1.0,2.0
218018804,1.0,1.0,2.0
218018819,1.0,1.0,2.0
71382683,0.0,1.0,1.0
218400358,2.0,1.0,3.0
218031544,0.0,2.0,2.0
218025382,1.0,2.0,3.0
218058353,1.0,0.0,1.0
218061473,0.0,2.0,2.0
218299813,1.0,1.0,2.0
90546704,1.0,1.0,2.0
206695090,1.0,0.0,1.0
103139209,0.0,3.0,3.0
212348497,1.0,0.0,1.0
218053129,0.0,2.0,2.0
83892165,1.0,0.0,1.0
218047781,0.0,2.0,2.0
218075117,0.0,1.0,1.0
218276223,1.0,0.0,1.0
218025037,1.0,1.0,2.0
218131101,1.0,0.0,1.0
218016782,0.0,2.0,2.0
219411138,1.0,1.0,2.0
218289086,1.0,1.0,2.0
7756230,1.0,2.0,3.0
219478734,0.0,1.0,1.0
218400359,4.0,1.0,5.0
67817426,0.0,1.0,1.0
219561703,1.0,1.0,2.0
218128195,1.0,1.0,2.0
218279369,1.0,1.0,2.0
218051152,0.0,1.0,1.0
218051156,1.0,1.0,2.0
218269923,1.0,3.0,4.0
218280440,1.0,2.0,3.0
218280437,1.0,1.0,2.0
135456597,1.0,5.0,6.0
218270933,1.0,2.0,3.0
218015610,0.0,2.0,2.0
218045133,1.0,1.0,2.0
218130211,1.0,3.0,4.0
218275623,1.0,1.0,2.0
218306641,1.0,0.0,1.0
19374559,0.0,3.0,3.0
66448332,1.0,1.0,2.0
218287866,1.0,2.0,3.0
218308524,1.0,2.0,3.0
218034451,0.0,2.0,2.0
218280105,1.0,1.0,2.0
79693323,1.0,1.0,2.0
218400353,17.0,0.0,17.0
218025031,0.0,2.0,2.0
218272934,1.0,1.0,2.0
218546996,1.0,0.0,1.0
219542142,1.0,1.0,2.0
218553219,1.0,0.0,1.0
218024717,0.0,2.0,2.0
114488160,1.0,3.0,4.0
219543658,1.0,1.0,2.0
218284982,1.0,1.0,2.0
219548645,1.0,1.0,2.0
218158084,1.0,2.0,3.0
219571822,1.0,1.0,2.0
218124063,1.0,0.0,1.0
218062276,0.0,6.0,6.0
218814033,1.0,1.0,2.0
92723231,1.0,0.0,1.0
218472271,2.0,0.0,2.0
218017506,1.0,2.0,3.0
116752076,0.0,1.0,1.0
113413268,1.0,1.0,2.0
218754689,0.0,1.0,1.0
218661503,6.0,0.0,6.0
218075627,0.0,1.0,1.0
218470386,2.0,0.0,2.0
218031484,0.0,2.0,2.0
219394540,1.0,0.0,1.0
218051196,0.0,2.0,2.0
218051194,1.0,2.0,3.0
218022443,1.0,1.0,2.0
219384808,1.0,2.0,3.0
218080601,0.0,1.0,1.0
218658092,3.0,0.0,3.0
219394593,0.0,1.0,1.0
218276100,1.0,2.0,3.0
218047748,0.0,2.0,2.0
218133812,3.0,3.0,6.0
218102606,0.0,1.0,1.0
218033166,0.0,2.0,2.0
218084121,0.0,2.0,2.0
219563467,4.0,1.0,5.0
219414648,0.0,1.0,1.0
73354163,1.0,1.0,2.0
218401942,1.0,1.0,2.0
11268149,0.0,2.0,2.0
218308164,1.0,2.0,3.0
219714075,1.0,0.0,1.0
159507054,1.0,1.0,2.0
194984254,1.0,1.0,2.0
218275295,0.0,2.0,2.0
143028161,1.0,0.0,1.0
218286443,1.0,2.0,3.0
219542887,1.0,1.0,2.0
219543918,0.0,1.0,1.0
218267765,0.0,1.0,1.0
218267761,1.0,1.0,2.0
218011343,1.0,2.0,3.0
218011349,1.0,2.0,3.0
218275260,0.0,1.0,1.0
218275252,1.0,1.0,2.0
218270973,1.0,2.0,3.0
218270971,1.0,1.0,2.0
218056385,1.0,1.0,2.0
218056390,1.0,1.0,2.0
218050066,1.0,2.0,3.0
218134855,1.0,1.0,2.0
218910739,1.0,1.0,2.0
72144909,1.0,0.0,1.0
218086475,0.0,2.0,2.0
218649152,8.0,0.0,8.0
218077477,0.0,2.0,2.0
218307293,1.0,0.0,1.0
218080593,0.0,2.0,2.0
113903860,2.0,0.0,2.0
218308229,1.0,2.0,3.0
211417424,1.0,1.0,2.0
121264102,1.0,1.0,2.0
218292024,1.0,1.0,2.0
75792944,1.0,1.0,2.0
218138581,1.0,2.0,3.0
218294856,2.0,0.0,2.0
91607587,0.0,13.0,13.0
218010563,0.0,1.0,1.0
218286445,1.0,1.0,2.0
218286448,1.0,1.0,2.0
42000973,1.0,1.0,2.0
218016851,0.0,2.0,2.0
218035926,1.0,1.0,2.0
219583913,1.0,1.0,2.0
164594711,1.0,0.0,1.0
36285526,0.0,1.0,1.0
218314858,10.0,0.0,10.0
125406909,1.0,1.0,2.0
52959284,1.0,0.0,1.0
102343697,1.0,9.0,10.0
218652925,1.0,1.0,2.0
219916761,1.0,1.0,2.0
219924416,1.0,0.0,1.0
219915034,1.0,1.0,2.0
219915035,1.0,1.0,2.0
218305424,1.0,2.0,3.0
218281126,1.0,2.0,3.0
218272470,0.0,2.0,2.0
218272465,1.0,0.0,1.0
218278662,1.0,0.0,1.0
40619612,0.0,1.0,1.0
31582491,0.0,13.0,13.0
218400356,5.0,1.0,6.0
218025408,0.0,2.0,2.0
218145289,1.0,2.0,3.0
218145212,1.0,1.0,2.0
218091711,0.0,2.0,2.0
218575634,1.0,0.0,1.0
218295883,10.0,0.0,10.0
219567448,0.0,1.0,1.0
218400364,5.0,1.0,6.0
218071608,0.0,5.0,5.0
218269861,1.0,5.0,6.0
218124088,1.0,1.0,2.0
218272476,1.0,2.0,3.0
218274825,1.0,0.0,1.0
218308201,1.0,1.0,2.0
218308204,2.0,1.0,3.0
218314024,2.0,2.0,4.0
218400348,1.0,1.0,2.0
218299504,1.0,1.0,2.0
218299503,1.0,1.0,2.0
56618820,1.0,2.0,3.0
218024178,0.0,2.0,2.0
208591572,1.0,1.0,2.0
60614205,1.0,1.0,2.0
219541783,1.0,1.0,2.0
219541779,1.0,0.0,1.0
218271544,1.0,1.0,2.0
218271540,1.0,2.0,3.0
218030309,0.0,1.0,1.0
218274046,1.0,1.0,2.0
218069626,1.0,2.0,3.0
218069638,1.0,1.0,2.0
218072612,0.0,2.0,2.0
218546974,2.0,0.0,2.0
62658387,1.0,1.0,2.0
218566611,1.0,0.0,1.0
121714948,0.0,2.0,2.0
145887526,1.0,2.0,3.0
202576944,1.0,1.0,2.0
47299345,1.0,0.0,1.0
218400367,4.0,1.0,5.0
218276698,1.0,1.0,2.0
218276697,1.0,2.0,3.0
219756445,1.0,1.0,2.0
213402405,1.0,2.0,3.0
218287872,0.0,1.0,1.0
218089570,0.0,2.0,2.0
218089569,1.0,0.0,1.0
1767150,0.0,1.0,1.0
1787219,2.0,0.0,2.0
218061304,0.0,2.0,2.0
218299511,1.0,1.0,2.0
218103334,0.0,2.0,2.0
219576559,1.0,0.0,1.0
218271717,1.0,1.0,2.0
218025054,0.0,1.0,1.0
218263780,1.0,1.0,2.0
219540256,1.0,0.0,1.0
91972260,0.0,1.0,1.0
218641622,1.0,1.0,2.0
219720174,4.0,0.0,4.0
218070358,0.0,1.0,1.0
219551547,10.0,0.0,10.0
218025118,0.0,2.0,2.0
218683164,1.0,1.0,2.0
4377108,1.0,1.0,2.0
55730555,0.0,1.0,1.0
218148717,0.0,1.0,1.0
218833840,1.0,1.0,2.0
219914980,1.0,1.0,2.0
218414561,1.0,1.0,2.0
55044007,1.0,0.0,1.0
218127235,1.0,1.0,2.0
218127231,1.0,0.0,1.0
218076452,0.0,2.0,2.0
219564895,1.0,0.0,1.0
218749049,1.0,1.0,2.0
113255350,1.0,0.0,1.0
218400389,3.0,0.0,3.0
218159838,1.0,2.0,3.0
218135221,1.0,2.0,3.0
218314033,1.0,2.0,3.0
219474765,0.0,1.0,1.0
81959801,2.0,1.0,3.0
218297180,1.0,2.0,3.0
76990867,1.0,1.0,2.0
218275104,6.0,0.0,6.0
219557382,1.0,1.0,2.0
219557378,1.0,0.0,1.0
218033109,0.0,2.0,2.0
218284846,0.0,2.0,2.0
218284844,1.0,1.0,2.0
22134741,0.0,1.0,1.0
218124798,1.0,1.0,2.0
37634583,0.0,3.0,3.0
52173030,1.0,0.0,1.0
218034453,0.0,1.0,1.0
120441631,1.0,1.0,2.0
41070612,1.0,6.0,7.0
52174409,1.0,0.0,1.0
218290008,1.0,1.0,2.0
218291935,1.0,1.0,2.0
218060500,0.0,2.0,2.0
218299462,1.0,1.0,2.0
219438437,1.0,2.0,3.0
107955330,1.0,0.0,1.0
