txId,time_step,in_degree,out_degree,total_degree,degree_imbalance,absolute_degree_imbalance,unique_out_neighbors,unique_in_neighbors,unique_neighbors,has_incoming,has_outgoing,is_source,is_sink,is_isolated,in_degree_ratio,out_degree_ratio
13398672,41,0,2,2,2,2,2,0,2,0,1,1,0,0,0.0,1.0
12988531,41,1,0,1,-1,1,0,1,1,1,0,0,1,0,1.0,0.0
12805243,41,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
13599033,41,6,0,6,-6,6,0,6,6,1,0,0,1,0,1.0,0.0
13426458,41,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
12689805,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
12992910,41,1,0,1,-1,1,0,1,1,1,0,0,1,0,1.0,0.0
12707857,41,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
13381243,41,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
12787678,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
38570716,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
38570718,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
13396320,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
12798791,41,2,1,3,-1,1,1,2,3,1,1,0,0,0,0.6666666666666666,0.3333333333333333
13226243,41,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
38582655,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
12701387,41,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
13386671,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
12801513,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
13382666,41,6,1,7,-5,5,1,6,7,1,1,0,0,0,0.8571428571428571,0.14285714285714285
13380636,41,0,2,2,2,2,2,0,2,0,1,1,0,0,0.0,1.0
12690040,41,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
12665059,41,1,12,13,11,11,12,1,13,1,1,0,0,0,0.07692307692307693,0.9230769230769231
12690005,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
13582316,41,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
39057647,41,1,0,1,-1,1,0,1,1,1,0,0,1,0,1.0,0.0
12780243,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
12690487,41,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
12980392,41,1,0,1,-1,1,0,1,1,1,0,0,1,0,1.0,0.0
13365906,41,1,0,1,-1,1,0,1,1,1,0,0,1,0,1.0,0.0
13380673,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
12701981,41,1,10,11,9,9,10,1,11,1,1,0,0,0,0.09090909090909091,0.9090909090909091
12789373,41,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
12789362,41,4,1,5,-3,3,1,4,5,1,1,0,0,0,0.8,0.2
12788889,41,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
12077122,41,1,9,10,8,8,9,1,10,1,1,0,0,0,0.1,0.9
13258907,41,0,3,3,3,3,3,0,3,0,1,1,0,0,0.0,1.0
12806019,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
13243972,41,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
12790095,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
13150007,41,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
13373830,41,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
13212088,41,0,2,2,2,2,2,0,2,0,1,1,0,0,0.0,1.0
12690478,41,0,2,2,2,2,2,0,2,0,1,1,0,0,0.0,1.0
12690227,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
12660542,41,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
12699200,41,2,2,4,0,0,2,2,4,1,1,0,0,0,0.5,0.5
12677049,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
12791287,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
12979275,41,1,0,1,-1,1,0,1,1,1,0,0,1,0,1.0,0.0
12778464,41,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
12778462,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
12780333,41,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
12780332,41,1,0,1,-1,1,0,1,1,1,0,0,1,0,1.0,0.0
12802330,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
12707973,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
12805062,41,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
12805058,41,2,1,3,-1,1,1,2,3,1,1,0,0,0,0.6666666666666666,0.3333333333333333
12678647,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
13358704,41,1,0,1,-1,1,0,1,1,1,0,0,1,0,1.0,0.0
12676912,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
12655979,41,2,1,3,-1,1,1,2,3,1,1,0,0,0,0.6666666666666666,0.3333333333333333
13412855,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
13400959,41,1,0,1,-1,1,0,1,1,1,0,0,1,0,1.0,0.0
13207639,41,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
13420201,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
13402191,41,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
12784419,41,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
5003443,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
12787871,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
12808864,41,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
12808845,41,4,1,5,-3,3,1,4,5,1,1,0,0,0,0.8,0.2
12787696,41,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
13380579,41,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
9674441,41,1,0,1,-1,1,0,1,1,1,0,0,1,0,1.0,0.0
12987250,41,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
12692727,41,1,3,4,2,2,3,1,4,1,1,0,0,0,0.25,0.75
39128964,41,1,0,1,-1,1,0,1,1,1,0,0,1,0,1.0,0.0
13338783,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
12986596,41,1,0,1,-1,1,0,1,1,1,0,0,1,0,1.0,0.0
13858926,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
12811266,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
12996704,41,1,0,1,-1,1,0,1,1,1,0,0,1,0,1.0,0.0
13035444,41,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
13401793,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
12801261,41,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
13373779,41,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
12786376,41,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
12984182,41,1,0,1,-1,1,0,1,1,1,0,0,1,0,1.0,0.0
12780658,41,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
12716708,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
12779940,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
16601615,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
12806221,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
13026110,41,1,5,6,4,4,5,1,6,1,1,0,0,0,0.16666666666666666,0.8333333333333334
14210342,41,1,0,1,-1,1,0,1,1,1,0,0,1,0,1.0,0.0
12665053,41,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
12799266,41,4,1,5,-3,3,1,4,5,1,1,0,0,0,0.8,0.2
12799260,41,1,0,1,-1,1,0,1,1,1,0,0,1,0,1.0,0.0
38439649,41,1,0,1,-1,1,0,1,1,1,0,0,1,0,1.0,0.0
12804454,41,2,1,3,-1,1,1,2,3,1,1,0,0,0,0.6666666666666666,0.3333333333333333
13386644,41,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
13252419,41,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
30582445,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
39086565,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
13600880,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
12675896,41,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
12660521,41,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
12780047,41,1,0,1,-1,1,0,1,1,1,0,0,1,0,1.0,0.0
12806634,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
13232051,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
13229908,41,0,2,2,2,2,2,0,2,0,1,1,0,0,0.0,1.0
12984892,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
13603312,41,1,0,1,-1,1,0,1,1,1,0,0,1,0,1.0,0.0
12982085,41,1,0,1,-1,1,0,1,1,1,0,0,1,0,1.0,0.0
12679235,41,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
12679233,41,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
13208361,41,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
13381388,41,6,1,7,-5,5,1,6,7,1,1,0,0,0,0.8571428571428571,0.14285714285714285
12780635,41,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
13211722,41,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
13380754,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
13400084,41,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
13400082,41,3,0,3,-3,3,0,3,3,1,0,0,1,0,1.0,0.0
12790619,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
12790612,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
12790096,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
12806034,41,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
12798739,41,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
12675029,41,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
12675027,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
12800579,41,2,1,3,-1,1,1,2,3,1,1,0,0,0,0.6666666666666666,0.3333333333333333
13620150,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
13620157,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
12790102,41,4,1,5,-3,3,1,4,5,1,1,0,0,0,0.8,0.2
12688415,41,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
13368669,41,1,0,1,-1,1,0,1,1,1,0,0,1,0,1.0,0.0
38574059,41,0,2,2,2,2,2,0,2,0,1,1,0,0,0.0,1.0
13373810,41,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
12664281,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
13251558,41,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
12788393,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
13249200,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
13384475,41,2,1,3,-1,1,1,2,3,1,1,0,0,0,0.6666666666666666,0.3333333333333333
12672854,41,0,2,2,2,2,2,0,2,0,1,1,0,0,0.0,1.0
38484124,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
13252999,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
13253004,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
12780677,41,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
13361484,41,1,0,1,-1,1,0,1,1,1,0,0,1,0,1.0,0.0
14210752,41,1,0,1,-1,1,0,1,1,1,0,0,1,0,1.0,0.0
12700208,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
12701146,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
12677479,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
12784794,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
13380662,41,0,2,2,2,2,2,0,2,0,1,1,0,0,0.0,1.0
13236185,41,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
12684118,41,4,1,5,-3,3,1,4,5,1,1,0,0,0,0.8,0.2
12826486,41,0,2,2,2,2,2,0,2,0,1,1,0,0,0.0,1.0
12806055,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
12666220,41,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
4893368,41,0,9,9,9,9,9,0,9,0,1,1,0,0,0.0,1.0
12788435,41,3,1,4,-2,2,1,3,4,1,1,0,0,0,0.75,0.25
14152486,41,1,0,1,-1,1,0,1,1,1,0,0,1,0,1.0,0.0
12794098,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
12980582,41,1,0,1,-1,1,0,1,1,1,0,0,1,0,1.0,0.0
13241286,41,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
12783914,41,1,5,6,4,4,5,1,6,1,1,0,0,0,0.16666666666666666,0.8333333333333334
12783910,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
12806699,41,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
12711347,41,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
12711359,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
12669872,41,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
16422000,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
12709142,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
12709148,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
12801249,41,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
12712980,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
12805293,41,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
12778631,41,1,0,1,-1,1,0,1,1,1,0,0,1,0,1.0,0.0
12676888,41,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
12676879,41,2,1,3,-1,1,1,2,3,1,1,0,0,0,0.6666666666666666,0.3333333333333333
12674090,41,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
12779397,41,1,0,1,-1,1,0,1,1,1,0,0,1,0,1.0,0.0
12797689,41,0,3,3,3,3,3,0,3,0,1,1,0,0,0.0,1.0
12662441,41,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
12801016,41,5,0,5,-5,5,0,5,5,1,0,0,1,0,1.0,0.0
13396301,41,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
13396296,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
13366159,41,1,0,1,-1,1,0,1,1,1,0,0,1,0,1.0,0.0
13365953,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
13223887,41,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
12786206,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
12684132,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
13396291,41,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
13396286,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
13380598,41,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
12801039,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
38565455,41,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
13035660,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
13370824,41,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
13265335,41,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
12661387,41,0,2,2,2,2,2,0,2,0,1,1,0,0,0.0,1.0
38548900,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
12779938,41,0,4,4,4,4,4,0,4,0,1,1,0,0,0.0,1.0
12812733,41,2,1,3,-1,1,1,2,3,1,1,0,0,0,0.6666666666666666,0.3333333333333333
12801025,41,5,1,6,-4,4,1,5,6,1,1,0,0,0,0.8333333333333334,0.16666666666666666
17787791,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
12784384,41,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
17439885,41,2,0,2,-2,2,0,2,2,1,0,0,1,0,1.0,0.0
13424967,41,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
13332792,41,6,0,6,-6,6,0,6,6,1,0,0,1,0,1.0,0.0
13282680,41,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
12678411,41,0,2,2,2,2,2,0,2,0,1,1,0,0,0.0,1.0
12678409,41,1,0,1,-1,1,0,1,1,1,0,0,1,0,1.0,0.0
13372879,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
13372885,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
12673833,41,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
13358103,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
12794151,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
13248829,41,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
12799559,41,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
12683981,41,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
13359135,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
12709029,41,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
12709030,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
13225186,41,0,2,2,2,2,2,0,2,0,1,1,0,0,0.0,1.0
12689500,41,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
13219929,41,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
12676661,41,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
13412985,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
12806152,41,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
13620190,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
13620200,41,1,0,1,-1,1,0,1,1,1,0,0,1,0,1.0,0.0
12808053,41,1,0,1,-1,1,0,1,1,1,0,0,1,0,1.0,0.0
13383940,41,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
12801041,41,4,1,5,-3,3,1,4,5,1,1,0,0,0,0.8,0.2
13388222,41,1,0,1,-1,1,0,1,1,1,0,0,1,0,1.0,0.0
12675016,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
12675013,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
12706631,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
13421001,41,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
12826856,41,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
12826849,41,2,1,3,-1,1,1,2,3,1,1,0,0,0,0.6666666666666666,0.3333333333333333
13281590,41,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
13284144,41,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
13413044,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
13210898,41,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
12678827,41,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
13412858,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
13412866,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
12779626,41,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
4454300,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
38443659,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
13373096,41,1,0,1,-1,1,0,1,1,1,0,0,1,0,1.0,0.0
12794041,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
12978622,41,1,0,1,-1,1,0,1,1,1,0,0,1,0,1.0,0.0
12683691,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
13247025,41,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
13383888,41,2,1,3,-1,1,1,2,3,1,1,0,0,0,0.6666666666666666,0.3333333333333333
12707974,41,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
12661644,41,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
13241801,41,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
13384423,41,2,2,4,0,0,2,2,4,1,1,0,0,0,0.5,0.5
13355876,41,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
12778704,41,1,4,5,3,3,4,1,5,1,1,0,0,0,0.2,0.8
13209667,41,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
13372867,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
13372869,41,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
13392862,41,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
12662327,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
12779932,41,12,1,13,-11,11,1,12,13,1,1,0,0,0,0.9230769230769231,0.07692307692307693
12806032,41,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
12806722,41,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
13362573,41,1,0,1,-1,1,0,1,1,1,0,0,1,0,1.0,0.0
12787900,41,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
12803877,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
12780241,41,1,0,1,-1,1,0,1,1,1,0,0,1,0,1.0,0.0
13380131,41,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
13379750,41,2,1,3,-1,1,1,2,3,1,1,0,0,0,0.6666666666666666,0.3333333333333333
12688364,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
12688355,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
12660417,41,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
13251382,41,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
12795849,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
12701609,41,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
12703974,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
13224085,41,0,2,2,2,2,2,0,2,0,1,1,0,0,0.0,1.0
13224096,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
12796293,41,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
13361106,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
12791994,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
18342630,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
12804394,41,0,2,2,2,2,2,0,2,0,1,1,0,0,0.0,1.0
13251835,41,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
13412984,41,2,1,3,-1,1,1,2,3,1,1,0,0,0,0.6666666666666666,0.3333333333333333
12680737,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
12806614,41,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
13398502,41,6,1,7,-5,5,1,6,7,1,1,0,0,0,0.8571428571428571,0.14285714285714285
12987008,41,1,0,1,-1,1,0,1,1,1,0,0,1,0,1.0,0.0
13150785,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
39003405,41,1,0,1,-1,1,0,1,1,1,0,0,1,0,1.0,0.0
13226198,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
12798796,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
13382649,41,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
13403017,41,2,1,3,-1,1,1,2,3,1,1,0,0,0,0.6666666666666666,0.3333333333333333
13403022,41,1,0,1,-1,1,0,1,1,1,0,0,1,0,1.0,0.0
12678314,41,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
13279735,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
12980342,41,1,0,1,-1,1,0,1,1,1,0,0,1,0,1.0,0.0
12684635,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
13379654,41,2,1,3,-1,1,1,2,3,1,1,0,0,0,0.6666666666666666,0.3333333333333333
12667382,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
13379701,41,4,1,5,-3,3,1,4,5,1,1,0,0,0,0.8,0.2
13248638,41,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
12672815,41,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
13372516,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
12695411,41,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
12689289,41,1,4,5,3,3,4,1,5,1,1,0,0,0,0.2,0.8
12660594,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
12660588,41,1,0,1,-1,1,0,1,1,1,0,0,1,0,1.0,0.0
12779593,41,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
12995921,41,1,0,1,-1,1,0,1,1,1,0,0,1,0,1.0,0.0
12786151,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
12786144,41,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
13220018,41,0,2,2,2,2,2,0,2,0,1,1,0,0,0.0,1.0
